document	spamminess	hamminess	prediction	class
TRAINING/TRAIN_00105.tfidf	0.028212	0.011436	0	0
TRAINING/TRAIN_00106.tfidf	0.323795	0.334371	1	1
TRAINING/TRAIN_00107.tfidf	0.180091	0.155561	0	0
TRAINING/TRAIN_00108.tfidf	0.083292	0.064914	0	0
TRAINING/TRAIN_00109.tfidf	0.202209	0.218682	1	1
TRAINING/TRAIN_00110.tfidf	0.184349	0.189284	1	0
TRAINING/TRAIN_00111.tfidf	0.244118	0.283766	1	1
TRAINING/TRAIN_00112.tfidf	0.206202	0.254824	1	1
TRAINING/TRAIN_00113.tfidf	0.053183	0.163288	1	1
TRAINING/TRAIN_00114.tfidf	0.120475	0.109540	0	0
TRAINING/TRAIN_00115.tfidf	0.267454	0.309811	1	1
TRAINING/TRAIN_00116.tfidf	0.102739	0.105324	1	0
TRAINING/TRAIN_00117.tfidf	0.098285	0.189182	1	1
TRAINING/TRAIN_00118.tfidf	0.192584	0.251803	1	1
TRAINING/TRAIN_00119.tfidf	0.265670	0.287612	1	1
TRAINING/TRAIN_00120.tfidf	0.073096	0.105122	1	0
TRAINING/TRAIN_00121.tfidf	0.093698	0.102576	1	0
TRAINING/TRAIN_00122.tfidf	0.017340	0.019707	1	0
TRAINING/TRAIN_00123.tfidf	0.325764	0.311033	0	0
TRAINING/TRAIN_00124.tfidf	0.083919	0.094199	1	0
TRAINING/TRAIN_00125.tfidf	0.135083	0.155710	1	1
TRAINING/TRAIN_00126.tfidf	0.088658	0.172051	1	1
TRAINING/TRAIN_00127.tfidf	0.180406	0.265177	1	1
TRAINING/TRAIN_00128.tfidf	0.134133	0.172185	1	1
TRAINING/TRAIN_00129.tfidf	0.045233	0.103164	1	1
TRAINING/TRAIN_00130.tfidf	0.209746	0.242683	1	1
TRAINING/TRAIN_00131.tfidf	0.064790	0.142131	1	1
TRAINING/TRAIN_00132.tfidf	0.075818	0.073158	0	0
TRAINING/TRAIN_00133.tfidf	0.044930	0.091577	1	1
TRAINING/TRAIN_00134.tfidf	0.092035	0.199952	1	1
TRAINING/TRAIN_00135.tfidf	0.179655	0.220060	1	1
TRAINING/TRAIN_00136.tfidf	0.124767	0.164958	1	1
TRAINING/TRAIN_00137.tfidf	0.261406	0.240554	0	0
TRAINING/TRAIN_00138.tfidf	0.162450	0.258662	1	1
TRAINING/TRAIN_00139.tfidf	0.234244	0.279226	1	1
TRAINING/TRAIN_00140.tfidf	0.096932	0.099739	1	1
TRAINING/TRAIN_00141.tfidf	0.126869	0.180551	1	1
TRAINING/TRAIN_00142.tfidf	0.142880	0.154169	1	0
TRAINING/TRAIN_00143.tfidf	0.052519	0.127295	1	1
TRAINING/TRAIN_00144.tfidf	0.054488	0.060447	1	0
TRAINING/TRAIN_00145.tfidf	0.119206	0.190968	1	1
TRAINING/TRAIN_00146.tfidf	0.105884	0.110638	1	0
TRAINING/TRAIN_00147.tfidf	0.154764	0.188407	1	1
TRAINING/TRAIN_00148.tfidf	0.078905	0.112870	1	1
TRAINING/TRAIN_00149.tfidf	0.214951	0.276170	1	1
TRAINING/TRAIN_00150.tfidf	0.141679	0.235472	1	1
TRAINING/TRAIN_00151.tfidf	0.015341	0.029183	1	0
TRAINING/TRAIN_00152.tfidf	0.084852	0.210382	1	1
TRAINING/TRAIN_00153.tfidf	0.065511	0.068069	1	0
TRAINING/TRAIN_00154.tfidf	0.179181	0.209863	1	1
TRAINING/TRAIN_00155.tfidf	0.078198	0.084857	1	0
TRAINING/TRAIN_00156.tfidf	0.205704	0.258789	1	1
TRAINING/TRAIN_00157.tfidf	0.078703	0.147063	1	1
TRAINING/TRAIN_00158.tfidf	0.029538	0.054912	1	1
TRAINING/TRAIN_00159.tfidf	0.267354	0.326929	1	1
TRAINING/TRAIN_00160.tfidf	0.050997	0.091804	1	1
TRAINING/TRAIN_00161.tfidf	0.057812	0.107239	1	1
TRAINING/TRAIN_00162.tfidf	0.229959	0.278588	1	1
TRAINING/TRAIN_00163.tfidf	0.061282	0.063410	1	0
TRAINING/TRAIN_00164.tfidf	0.213345	0.293969	1	1
TRAINING/TRAIN_00165.tfidf	0.317738	0.325382	1	1
TRAINING/TRAIN_00166.tfidf	0.106898	0.118336	1	0
TRAINING/TRAIN_00167.tfidf	0.070383	0.151339	1	1
TRAINING/TRAIN_00168.tfidf	0.163455	0.208287	1	1
TRAINING/TRAIN_00169.tfidf	0.172397	0.259544	1	1
TRAINING/TRAIN_00170.tfidf	0.200369	0.188359	0	0
TRAINING/TRAIN_00171.tfidf	0.061836	0.110156	1	1
TRAINING/TRAIN_00172.tfidf	0.213931	0.287428	1	1
TRAINING/TRAIN_00173.tfidf	0.108488	0.225557	1	1
TRAINING/TRAIN_00174.tfidf	0.106620	0.158323	1	1
TRAINING/TRAIN_00175.tfidf	0.330439	0.348621	1	1
TRAINING/TRAIN_00176.tfidf	0.142893	0.153404	1	0
TRAINING/TRAIN_00177.tfidf	0.095425	0.134379	1	1
TRAINING/TRAIN_00178.tfidf	0.094056	0.118260	1	1
TRAINING/TRAIN_00179.tfidf	0.163350	0.199132	1	1
TRAINING/TRAIN_00180.tfidf	0.092488	0.155310	1	1
TRAINING/TRAIN_00181.tfidf	0.229980	0.279898	1	1
TRAINING/TRAIN_00182.tfidf	0.112922	0.163848	1	1
TRAINING/TRAIN_00183.tfidf	0.228380	0.231781	1	1
TRAINING/TRAIN_00184.tfidf	0.237138	0.278400	1	1
TRAINING/TRAIN_00185.tfidf	0.242915	0.281924	1	1
TRAINING/TRAIN_00186.tfidf	0.060585	0.155927	1	1
TRAINING/TRAIN_00187.tfidf	0.065651	0.065987	1	0
TRAINING/TRAIN_00188.tfidf	0.059851	0.061893	1	0
TRAINING/TRAIN_00189.tfidf	0.115821	0.110623	0	1
TRAINING/TRAIN_00190.tfidf	0.052097	0.043185	0	0
TRAINING/TRAIN_00191.tfidf	0.094868	0.132670	1	1
TRAINING/TRAIN_00192.tfidf	0.111203	0.228257	1	1
TRAINING/TRAIN_00193.tfidf	0.123128	0.145898	1	0
TRAINING/TRAIN_00194.tfidf	0.088308	0.074728	0	0
TRAINING/TRAIN_00195.tfidf	0.169179	0.230861	1	1
TRAINING/TRAIN_00196.tfidf	0.078168	0.151925	1	1
TRAINING/TRAIN_00197.tfidf	0.186765	0.256627	1	1
TRAINING/TRAIN_00198.tfidf	0.000000	0.000000	0	0
TRAINING/TRAIN_00199.tfidf	0.060793	0.059815	0	0
TRAINING/TRAIN_00200.tfidf	0.208973	0.227134	1	0
TRAINING/TRAIN_00201.tfidf	0.145879	0.122606	0	0
TRAINING/TRAIN_00202.tfidf	0.044888	0.072152	1	0
TRAINING/TRAIN_00203.tfidf	0.061718	0.147903	1	1
TRAINING/TRAIN_00204.tfidf	0.256738	0.294017	1	1
TRAINING/TRAIN_00205.tfidf	0.083852	0.098050	1	1
TRAINING/TRAIN_00206.tfidf	0.153753	0.201722	1	1
TRAINING/TRAIN_00207.tfidf	0.251439	0.265187	1	1
TRAINING/TRAIN_00208.tfidf	0.298285	0.285000	0	0
TRAINING/TRAIN_00209.tfidf	0.105315	0.162023	1	1
TRAINING/TRAIN_00210.tfidf	0.100231	0.128705	1	1
TRAINING/TRAIN_00211.tfidf	0.258398	0.261238	1	1
TRAINING/TRAIN_00212.tfidf	0.053175	0.075592	1	1
TRAINING/TRAIN_00213.tfidf	0.077366	0.109488	1	0
TRAINING/TRAIN_00214.tfidf	0.209045	0.268567	1	1
TRAINING/TRAIN_00215.tfidf	0.020338	0.026289	1	0
TRAINING/TRAIN_00216.tfidf	0.101715	0.146582	1	0
TRAINING/TRAIN_00217.tfidf	0.192275	0.204066	1	0
TRAINING/TRAIN_00218.tfidf	0.030718	0.033921	1	0
TRAINING/TRAIN_00219.tfidf	0.213337	0.260804	1	1
TRAINING/TRAIN_00220.tfidf	0.052097	0.043185	0	0
TRAINING/TRAIN_00221.tfidf	0.023688	0.027279	1	0
TRAINING/TRAIN_00222.tfidf	0.104693	0.114639	1	1
TRAINING/TRAIN_00223.tfidf	0.129478	0.141899	1	0
TRAINING/TRAIN_00224.tfidf	0.006869	0.006197	0	0
TRAINING/TRAIN_00225.tfidf	0.102139	0.196762	1	1
TRAINING/TRAIN_00226.tfidf	0.197426	0.228329	1	0
TRAINING/TRAIN_00227.tfidf	0.063676	0.083198	1	0
TRAINING/TRAIN_00228.tfidf	0.063331	0.117538	1	1
TRAINING/TRAIN_00229.tfidf	0.177264	0.203907	1	1
TRAINING/TRAIN_00230.tfidf	0.035534	0.037656	1	0
TRAINING/TRAIN_00231.tfidf	0.048173	0.050933	1	0
TRAINING/TRAIN_00232.tfidf	0.136832	0.127910	0	1
TRAINING/TRAIN_00233.tfidf	0.180307	0.241143	1	1
TRAINING/TRAIN_00234.tfidf	0.147799	0.165839	1	1
TRAINING/TRAIN_00235.tfidf	0.049965	0.065204	1	0
TRAINING/TRAIN_00236.tfidf	0.230955	0.269664	1	1
TRAINING/TRAIN_00237.tfidf	0.098453	0.188875	1	1
TRAINING/TRAIN_00238.tfidf	0.168738	0.252132	1	1
TRAINING/TRAIN_00239.tfidf	0.258891	0.308258	1	1
TRAINING/TRAIN_00240.tfidf	0.059615	0.092226	1	1
TRAINING/TRAIN_00241.tfidf	0.317969	0.314365	0	1
TRAINING/TRAIN_00242.tfidf	0.068217	0.076832	1	0
TRAINING/TRAIN_00243.tfidf	0.040334	0.072216	1	1
TRAINING/TRAIN_00244.tfidf	0.149270	0.177801	1	1
TRAINING/TRAIN_00245.tfidf	0.157617	0.201316	1	1
TRAINING/TRAIN_00246.tfidf	0.084367	0.201856	1	1
TRAINING/TRAIN_00247.tfidf	0.274746	0.303186	1	1
TRAINING/TRAIN_00248.tfidf	0.069678	0.096930	1	0
TRAINING/TRAIN_00249.tfidf	0.056104	0.121039	1	1
TRAINING/TRAIN_00250.tfidf	0.122390	0.131793	1	1
TRAINING/TRAIN_00251.tfidf	0.197286	0.254194	1	1
TRAINING/TRAIN_00252.tfidf	0.110721	0.168177	1	1
TRAINING/TRAIN_00253.tfidf	0.239245	0.266813	1	1
TRAINING/TRAIN_00254.tfidf	0.146108	0.122764	0	0
TRAINING/TRAIN_00255.tfidf	0.130638	0.105067	0	0
TRAINING/TRAIN_00256.tfidf	0.046072	0.075592	1	1
TRAINING/TRAIN_00257.tfidf	0.346131	0.360182	1	0
TRAINING/TRAIN_00258.tfidf	0.224203	0.187962	0	0
TRAINING/TRAIN_00259.tfidf	0.082535	0.138159	1	1
TRAINING/TRAIN_00260.tfidf	0.084624	0.079536	0	0
TRAINING/TRAIN_00261.tfidf	0.124134	0.216679	1	1
TRAINING/TRAIN_00262.tfidf	0.105225	0.130738	1	1
TRAINING/TRAIN_00263.tfidf	0.114975	0.169326	1	1
TRAINING/TRAIN_00264.tfidf	0.256549	0.342048	1	1
TRAINING/TRAIN_00265.tfidf	0.099521	0.114755	1	0
TRAINING/TRAIN_00266.tfidf	0.072258	0.092445	1	1
TRAINING/TRAIN_00267.tfidf	0.113036	0.119158	1	0
TRAINING/TRAIN_00268.tfidf	0.177126	0.264080	1	1
TRAINING/TRAIN_00269.tfidf	0.149957	0.234157	1	1
TRAINING/TRAIN_00270.tfidf	0.268655	0.299981	1	1
TRAINING/TRAIN_00271.tfidf	0.051293	0.107568	1	1
TRAINING/TRAIN_00272.tfidf	0.094160	0.130312	1	1
TRAINING/TRAIN_00273.tfidf	0.154067	0.168645	1	0
TRAINING/TRAIN_00274.tfidf	0.173414	0.220426	1	1
TRAINING/TRAIN_00275.tfidf	0.125991	0.245120	1	1
TRAINING/TRAIN_00276.tfidf	0.175284	0.244138	1	1
TRAINING/TRAIN_00277.tfidf	0.080298	0.144020	1	1
TRAINING/TRAIN_00278.tfidf	0.050700	0.055918	1	0
TRAINING/TRAIN_00279.tfidf	0.124954	0.224064	1	1
TRAINING/TRAIN_00280.tfidf	0.246578	0.313002	1	1
TRAINING/TRAIN_00281.tfidf	0.103856	0.092917	0	0
TRAINING/TRAIN_00282.tfidf	0.095736	0.082598	0	0
TRAINING/TRAIN_00283.tfidf	0.229245	0.230571	1	1
TRAINING/TRAIN_00284.tfidf	0.053211	0.128673	1	1
TRAINING/TRAIN_00285.tfidf	0.207193	0.208729	1	0
TRAINING/TRAIN_00286.tfidf	0.232164	0.219448	0	0
TRAINING/TRAIN_00287.tfidf	0.106639	0.102601	0	0
TRAINING/TRAIN_00288.tfidf	0.067086	0.067646	1	0
TRAINING/TRAIN_00289.tfidf	0.096252	0.084252	0	0
TRAINING/TRAIN_00290.tfidf	0.111764	0.147481	1	1
TRAINING/TRAIN_00291.tfidf	0.187691	0.207196	1	0
TRAINING/TRAIN_00292.tfidf	0.279466	0.332162	1	1
TRAINING/TRAIN_00293.tfidf	0.064603	0.093637	1	1
TRAINING/TRAIN_00294.tfidf	0.146429	0.170699	1	1
TRAINING/TRAIN_00295.tfidf	0.072854	0.095607	1	0
TRAINING/TRAIN_00296.tfidf	0.081917	0.100885	1	1
TRAINING/TRAIN_00297.tfidf	0.033205	0.077039	1	1
TRAINING/TRAIN_00298.tfidf	0.015998	0.014591	0	0
TRAINING/TRAIN_00299.tfidf	0.142471	0.218456	1	1
TRAINING/TRAIN_00300.tfidf	0.103602	0.175949	1	1
TRAINING/TRAIN_00301.tfidf	0.072055	0.113662	1	1
TRAINING/TRAIN_00302.tfidf	0.062429	0.167403	1	1
TRAINING/TRAIN_00303.tfidf	0.055846	0.079718	1	0
TRAINING/TRAIN_00304.tfidf	0.337904	0.409096	1	1
TRAINING/TRAIN_00305.tfidf	0.043664	0.069302	1	1
TRAINING/TRAIN_00306.tfidf	0.005489	0.003444	0	0
TRAINING/TRAIN_00307.tfidf	0.072441	0.179072	1	1
TRAINING/TRAIN_00308.tfidf	0.093698	0.102576	1	0
TRAINING/TRAIN_00309.tfidf	0.092845	0.099168	1	0
TRAINING/TRAIN_00310.tfidf	0.234385	0.239174	1	0
TRAINING/TRAIN_00311.tfidf	0.151175	0.200256	1	1
TRAINING/TRAIN_00312.tfidf	0.078855	0.067226	0	0
TRAINING/TRAIN_00313.tfidf	0.241617	0.291176	1	1
TRAINING/TRAIN_00314.tfidf	0.026344	0.015737	0	0
TRAINING/TRAIN_00315.tfidf	0.062253	0.074330	1	0
TRAINING/TRAIN_00316.tfidf	0.055908	0.172395	1	1
TRAINING/TRAIN_00317.tfidf	0.244622	0.242592	0	1
TRAINING/TRAIN_00318.tfidf	0.080096	0.066879	0	0
TRAINING/TRAIN_00319.tfidf	0.335737	0.309336	0	0
TRAINING/TRAIN_00320.tfidf	0.045066	0.083526	1	1
TRAINING/TRAIN_00321.tfidf	0.041379	0.050434	1	0
TRAINING/TRAIN_00322.tfidf	0.065583	0.062409	0	0
TRAINING/TRAIN_00323.tfidf	0.113391	0.217829	1	1
TRAINING/TRAIN_00324.tfidf	0.284630	0.319126	1	0
TRAINING/TRAIN_00325.tfidf	0.104146	0.169295	1	1
TRAINING/TRAIN_00326.tfidf	0.232602	0.247981	1	1
TRAINING/TRAIN_00327.tfidf	0.063447	0.094764	1	1
TRAINING/TRAIN_00328.tfidf	0.281884	0.249026	0	0
TRAINING/TRAIN_00329.tfidf	0.069409	0.153436	1	1
TRAINING/TRAIN_00330.tfidf	0.106152	0.176521	1	1
TRAINING/TRAIN_00331.tfidf	0.245917	0.282566	1	1
TRAINING/TRAIN_00332.tfidf	0.041096	0.078162	1	1
TRAINING/TRAIN_00333.tfidf	0.111243	0.171276	1	1
TRAINING/TRAIN_00334.tfidf	0.212094	0.234033	1	1
TRAINING/TRAIN_00335.tfidf	0.098259	0.090299	0	1
TRAINING/TRAIN_00336.tfidf	0.006458	0.002082	0	0
TRAINING/TRAIN_00337.tfidf	0.136953	0.203079	1	1
TRAINING/TRAIN_00338.tfidf	0.027797	0.027553	0	0
TRAINING/TRAIN_00339.tfidf	0.271558	0.300078	1	1
TRAINING/TRAIN_00340.tfidf	0.350410	0.387962	1	1
TRAINING/TRAIN_00341.tfidf	0.097370	0.178497	1	1
TRAINING/TRAIN_00342.tfidf	0.206757	0.266251	1	1
TRAINING/TRAIN_00343.tfidf	0.292903	0.309001	1	1
TRAINING/TRAIN_00344.tfidf	0.249058	0.255278	1	0
TRAINING/TRAIN_00345.tfidf	0.172225	0.232531	1	1
TRAINING/TRAIN_00346.tfidf	0.094400	0.125735	1	1
TRAINING/TRAIN_00347.tfidf	0.213535	0.267609	1	1
TRAINING/TRAIN_00348.tfidf	0.161261	0.205650	1	1
TRAINING/TRAIN_00349.tfidf	0.151200	0.222279	1	1
TRAINING/TRAIN_00350.tfidf	0.081774	0.174403	1	1
TRAINING/TRAIN_00351.tfidf	0.159733	0.249572	1	1
TRAINING/TRAIN_00352.tfidf	0.072780	0.112624	1	1
TRAINING/TRAIN_00353.tfidf	0.289993	0.295511	1	0
TRAINING/TRAIN_00354.tfidf	0.047137	0.044268	0	0
TRAINING/TRAIN_00355.tfidf	0.143007	0.164096	1	0
TRAINING/TRAIN_00356.tfidf	0.128749	0.107730	0	0
TRAINING/TRAIN_00357.tfidf	0.236904	0.289448	1	1
TRAINING/TRAIN_00358.tfidf	0.075255	0.088881	1	1
TRAINING/TRAIN_00359.tfidf	0.105158	0.173524	1	1
TRAINING/TRAIN_00360.tfidf	0.069966	0.099200	1	0
TRAINING/TRAIN_00361.tfidf	0.118862	0.103405	0	0
TRAINING/TRAIN_00362.tfidf	0.076797	0.090488	1	1
TRAINING/TRAIN_00363.tfidf	0.098089	0.150245	1	1
TRAINING/TRAIN_00364.tfidf	0.053292	0.119525	1	1
TRAINING/TRAIN_00365.tfidf	0.145137	0.137102	0	0
TRAINING/TRAIN_00366.tfidf	0.073865	0.127898	1	1
TRAINING/TRAIN_00367.tfidf	0.292487	0.340316	1	1
TRAINING/TRAIN_00368.tfidf	0.148926	0.156014	1	1
TRAINING/TRAIN_00369.tfidf	0.187356	0.230384	1	1
TRAINING/TRAIN_00370.tfidf	0.071880	0.104830	1	1
TRAINING/TRAIN_00371.tfidf	0.061282	0.063410	1	0
TRAINING/TRAIN_00372.tfidf	0.186179	0.270235	1	1
TRAINING/TRAIN_00373.tfidf	0.203045	0.256446	1	1
TRAINING/TRAIN_00374.tfidf	0.035138	0.094475	1	0
TRAINING/TRAIN_00375.tfidf	0.195394	0.204362	1	1
TRAINING/TRAIN_00376.tfidf	0.066632	0.132979	1	1
TRAINING/TRAIN_00377.tfidf	0.169917	0.213903	1	1
TRAINING/TRAIN_00378.tfidf	0.285471	0.318553	1	1
TRAINING/TRAIN_00379.tfidf	0.135601	0.121366	0	0
TRAINING/TRAIN_00380.tfidf	0.248082	0.217640	0	0
TRAINING/TRAIN_00381.tfidf	0.224044	0.278025	1	1
TRAINING/TRAIN_00382.tfidf	0.209231	0.277577	1	1
TRAINING/TRAIN_00383.tfidf	0.098187	0.149256	1	1
TRAINING/TRAIN_00384.tfidf	0.083157	0.073480	0	0
TRAINING/TRAIN_00385.tfidf	0.285091	0.314440	1	0
TRAINING/TRAIN_00386.tfidf	0.234385	0.239174	1	0
TRAINING/TRAIN_00387.tfidf	0.089836	0.099495	1	1
TRAINING/TRAIN_00388.tfidf	0.213174	0.272001	1	1
TRAINING/TRAIN_00389.tfidf	0.143720	0.163716	1	1
TRAINING/TRAIN_00390.tfidf	0.119939	0.114490	0	0
TRAINING/TRAIN_00391.tfidf	0.068657	0.082979	1	1
TRAINING/TRAIN_00392.tfidf	0.054597	0.052928	0	0
TRAINING/TRAIN_00393.tfidf	0.215981	0.294404	1	1
TRAINING/TRAIN_00394.tfidf	0.222501	0.204634	0	0
TRAINING/TRAIN_00395.tfidf	0.347863	0.350085	1	1
TRAINING/TRAIN_00396.tfidf	0.083101	0.117515	1	1
TRAINING/TRAIN_00397.tfidf	0.089117	0.210076	1	1
TRAINING/TRAIN_00398.tfidf	0.180041	0.220291	1	1
TRAINING/TRAIN_00399.tfidf	0.210373	0.288029	1	1
TRAINING/TRAIN_00400.tfidf	0.202927	0.218227	1	0
TRAINING/TRAIN_00401.tfidf	0.075441	0.119697	1	1
TRAINING/TRAIN_00402.tfidf	0.103249	0.172568	1	1
TRAINING/TRAIN_00403.tfidf	0.045326	0.095084	1	1
TRAINING/TRAIN_00404.tfidf	0.112014	0.089383	0	0
TRAINING/TRAIN_00405.tfidf	0.158783	0.169495	1	1
TRAINING/TRAIN_00406.tfidf	0.270769	0.306661	1	1
TRAINING/TRAIN_00407.tfidf	0.133396	0.141463	1	1
TRAINING/TRAIN_00408.tfidf	0.055123	0.066796	1	0
TRAINING/TRAIN_00409.tfidf	0.183072	0.233643	1	1
